Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
03/23/2012,-0.366512207805184,-0.34761191708902,-0.267851150046988,-0.128459042576184,0.228282225022817,-1.53002926415066
03/30/2012,-0.377539063788861,-0.340670482011513,-0.267041499143297,-0.139615734559978,0.23609117073172,-1.53342795934525
04/06/2012,-0.378448716184782,-0.318127668686513,-0.261491377247033,-0.142573166001421,0.249892363992434,-1.53615700741627
04/13/2012,-0.37339430850868,-0.292106050602914,-0.252032933438329,-0.136962469352917,0.2685843289496,-1.53816781624312
04/20/2012,-0.35007263909636,-0.269474304556334,-0.24010678804932,-0.11520986421351,0.29087614550969,-1.53942165414837
04/27/2012,-0.321440333581523,-0.251707872707177,-0.224231268401574,-0.0848947240223946,0.315116814604942,-1.53988320046694
05/04/2012,-0.283641828582307,-0.231695003622375,-0.205425732411719,-0.0455903764451061,0.339843370441028,-1.53952643700164
05/11/2012,-0.240788700147753,-0.197873083542721,-0.184203598805583,-0.00206629220425454,0.363037689294043,-1.53833891569513
05/18/2012,-0.198652965303743,-0.1508622358254,-0.163175678849833,0.0401750914704562,0.38312731664168,-1.53632413908627
05/25/2012,-0.166876866327462,-0.103793812060912,-0.147119460532047,0.0737790198265878,0.398532951762039,-1.53350395986235
06/01/2012,-0.147135831253291,-0.0661443085904545,-0.137832053683212,0.0965358491490199,0.408818670567353,-1.5299224290576
06/08/2012,-0.14248162719179,-0.0507520348929746,-0.136918065824599,0.105466292653248,0.413727825765179,-1.52564579142175
06/15/2012,-0.155585615041142,-0.0654057248765665,-0.146321873584403,0.100096482258018,0.413671704076407,-1.52076539215949
06/22/2012,-0.180401519970095,-0.103239047282275,-0.164426572928178,0.0839441932766862,0.410386178710785,-1.5153963604462
06/29/2012,-0.210928808508196,-0.150224988566707,-0.186918758113293,0.0615856021735957,0.404249789977674,-1.50967223202174
07/06/2012,-0.241916713703789,-0.196171153827085,-0.212796501781002,0.0379546888197799,0.397004917182007,-1.50373384239987
07/13/2012,-0.274134948952088,-0.230646389947542,-0.240033566918909,0.0145150182225258,0.389138088617476,-1.49775155312817
07/20/2012,-0.291398474959523,-0.246761701656237,-0.266576014259222,0.00231642672324568,0.381925644884784,-1.4918678775546
07/27/2012,-0.306036496014763,-0.255001339602774,-0.290222673080956,-0.00684965507120989,0.375140886390684,-1.48621971484708
08/03/2012,-0.316433126850695,-0.261792545595326,-0.312122635588864,-0.0118752680764266,0.368733565104915,-1.48092716563818
08/10/2012,-0.324364307955595,-0.272277970991343,-0.331537353766751,-0.0152159559287488,0.362267899646385,-1.47608815974517
08/17/2012,-0.333604371714936,-0.291598088963271,-0.350055407079369,-0.0196882660160835,0.354707510261323,-1.47177704735755
08/24/2012,-0.346147915488444,-0.31814910489826,-0.368053341777463,-0.0281725353534968,0.345347846354296,-1.46804739163015
08/31/2012,-0.362777212803614,-0.352554412574952,-0.385697701395714,-0.0418888072638709,0.33364904824405,-1.46493180191384
09/07/2012,-0.385309506515842,-0.394026548383473,-0.403981735182178,-0.0617106712712508,0.318915422453514,-1.46244568629616
09/14/2012,-0.413523977905961,-0.437696087757263,-0.423459269567889,-0.0862814682489093,0.301214319213039,-1.46058950118569
09/21/2012,-0.440845407963221,-0.475738242783476,-0.441949546544935,-0.111749315948443,0.281763172529763,-1.45935083033815
09/28/2012,-0.465683019320044,-0.50649514805524,-0.458213815510539,-0.134035643658,0.258330436746078,-1.45870834912794
10/05/2012,-0.485979104858288,-0.530114357038253,-0.473785485072337,-0.150502220360761,0.233667865734397,-1.45863794204503
10/12/2012,-0.502048297580459,-0.545110599829886,-0.487325599309274,-0.160219759545587,0.207643783214261,-1.4591054176934
10/19/2012,-0.50299976331286,-0.55053057790705,-0.498765688236251,-0.155299241030007,0.180874158426826,-1.4600764369475
10/26/2012,-0.500559709826987,-0.547422194347644,-0.507635625255266,-0.145000473090421,0.153593655914346,-1.46151787146614
11/02/2012,-0.492516579220778,-0.540035565112126,-0.514805672654948,-0.128502625604053,0.125755599334622,-1.46339500475437
11/09/2012,-0.483119675964525,-0.530266600591854,-0.519881366119206,-0.111090308855893,0.0970436058118237,-1.46567135505505
11/16/2012,-0.475841027164882,-0.519913594220049,-0.523731742737805,-0.0969766766560838,0.06718353773911,-1.4683079532727
11/23/2012,-0.475686493202935,-0.513208451969358,-0.526903768421533,-0.0916096950906952,0.0359818061155251,-1.47126127845281
11/30/2012,-0.480026858906878,-0.506825015006692,-0.528815242345395,-0.0945070525690287,0.00344098835007273,-1.47448057365311
12/07/2012,-0.490823614033396,-0.500273097526901,-0.530506629608387,-0.107011207389706,-0.0301848414220725,-1.47790730766227
12/14/2012,-0.507760521400235,-0.499636529605027,-0.533061890231422,-0.12737219540361,-0.0641201857592257,-1.48147253597062
12/21/2012,-0.527724046896525,-0.504074447391108,-0.535951758058101,-0.152681331676547,-0.0972164462968143,-1.48509698566854
12/28/2012,-0.547976743138979,-0.511664616342068,-0.540134328874948,-0.178074286113299,-0.12838142005785,-1.48869321183512
01/04/2013,-0.568194418707661,-0.52403443894736,-0.54670989080999,-0.201554122457958,-0.155820419422196,-1.49217189229296
01/11/2013,-0.586793905004699,-0.533403713825161,-0.55378045186048,-0.221103724045428,-0.178409440394085,-1.49542682095836
01/18/2013,-0.591491215013742,-0.532196788667184,-0.559807045305342,-0.228473945000273,-0.195335525866956,-1.49837106175717
01/25/2013,-0.594639168947616,-0.526135564854824,-0.56418691041427,-0.232513512842432,-0.206931806303672,-1.5009210521931
02/01/2013,-0.590980466152339,-0.516357209885531,-0.56652966088189,-0.229828897836792,-0.213558177622931,-1.50300374899078
02/08/2013,-0.585028748661133,-0.512193644387754,-0.567166700266,-0.224386465200139,-0.216364148616115,-1.50455925857485
02/15/2013,-0.579502877819321,-0.522364608885484,-0.566225599491003,-0.219089545856136,-0.217031095972795,-1.50554112923971
02/22/2013,-0.57698074826773,-0.546737726968241,-0.563992164362428,-0.217592883665331,-0.216737357085868,-1.50591406435642
03/01/2013,-0.576202022455051,-0.580374290759198,-0.560393013318019,-0.219910069972144,-0.216612087846241,-1.50565390918069
03/08/2013,-0.580982813670095,-0.62305205474174,-0.557150823451541,-0.229128011225108,-0.217352675719772,-1.50474495770635
03/15/2013,-0.589932303398632,-0.660012662342545,-0.554895864905106,-0.243798171395702,-0.219140078261021,-1.50317836873683
03/22/2013,-0.602752539480299,-0.688831493790133,-0.553196785536892,-0.264442889864688,-0.22238396303798,-1.50095100333837
03/29/2013,-0.618556072327629,-0.710160616434122,-0.554650780509166,-0.28798418614901,-0.225770313400424,-1.49806419205034
04/05/2013,-0.635239713333287,-0.723177435013017,-0.55871750197831,-0.312067937492807,-0.230067960110028,-1.49451962245868
04/12/2013,-0.655512204962741,-0.733213324246088,-0.565278871762656,-0.336191113988717,-0.235176148666235,-1.49032367063723
04/19/2013,-0.665447924607799,-0.737548258979938,-0.571898776749245,-0.352594443001288,-0.241175671838377,-1.48548753728475
04/26/2013,-0.676533429828866,-0.745854278499605,-0.578134911420884,-0.366203831156306,-0.249084904913386,-1.48002390105429
05/03/2013,-0.681088302292963,-0.755761924944856,-0.580794358925756,-0.373114829793551,-0.259358279569694,-1.47395091283624
05/10/2013,-0.680115963613162,-0.764167067385155,-0.578365476633618,-0.374421737546415,-0.273213381801962,-1.46729457853575
05/17/2013,-0.671904062833027,-0.761470511419602,-0.56926393940715,-0.369418903428893,-0.291696940027925,-1.46009030333507
05/24/2013,-0.65899986121922,-0.742136304385251,-0.554014304387537,-0.361651053357217,-0.314833618672117,-1.45238501509467
05/31/2013,-0.641198482700476,-0.703393001194439,-0.53356753520253,-0.350769311704062,-0.342848416669168,-1.44424022953533
06/07/2013,-0.622993995810612,-0.651437330730456,-0.511123284685985,-0.340275409035383,-0.375020208245913,-1.43573204660995
06/14/2013,-0.608685814219412,-0.606151141671388,-0.490283822571376,-0.331687381324099,-0.410707047039202,-1.4269534469046
06/21/2013,-0.599661830490339,-0.5791305895961,-0.472695507650597,-0.328080837783372,-0.447326387945109,-1.41801249038779
06/28/2013,-0.599861244342091,-0.579699674518424,-0.462109684995934,-0.328179231079555,-0.485692371524949,-1.40902827173277
07/05/2013,-0.605770605262023,-0.605994330297857,-0.459020881004282,-0.331425056552635,-0.521401915475947,-1.40012110154836
07/12/2013,-0.619688390522087,-0.646623402713702,-0.463457996596652,-0.337741641169819,-0.553062669750188,-1.39142987233332
07/19/2013,-0.627834319689536,-0.684132611803377,-0.473327248642993,-0.340028651244929,-0.578941158569198,-1.38306401146366
07/26/2013,-0.637387302423864,-0.71159183672765,-0.484939454380466,-0.343131933680916,-0.597782853682811,-1.37512254652165
08/02/2013,-0.640435892173016,-0.723443905050116,-0.495243324569671,-0.342504989415962,-0.608493743533663,-1.36768378339242
08/09/2013,-0.639489682171066,-0.72286726587453,-0.503219189267384,-0.33979320452213,-0.610737797609753,-1.36080075877684
08/16/2013,-0.634812181652304,-0.713179814625752,-0.507156528538479,-0.335739910227622,-0.604409892895638,-1.35450045601346
08/23/2013,-0.628369785378975,-0.699576867064574,-0.507912696617302,-0.33239549952148,-0.589578359813985,-1.34878636037861
08/30/2013,-0.623174885805529,-0.690999679798,-0.50818831749112,-0.329824807743796,-0.567008449103949,-1.34363895803449
09/06/2013,-0.622596154371915,-0.688770811065808,-0.509494344673246,-0.330842175464511,-0.538011244087568,-1.33901925526236
09/13/2013,-0.627595740891037,-0.693353407039585,-0.514127785340289,-0.334804816749457,-0.503842721078971,-1.33487099635697
09/20/2013,-0.63678018466421,-0.70066816115801,-0.521957655302835,-0.342585751781684,-0.465863711155016,-1.33112334781265
09/27/2013,-0.650245184043714,-0.708771444290341,-0.533812689844622,-0.35281046034996,-0.426304387474895,-1.3276968137466
10/04/2013,-0.665264706014637,-0.715258330148466,-0.548583632771471,-0.36493523097607,-0.386816128654843,-1.32450636753028
10/11/2013,-0.683996973008101,-0.725464852207862,-0.567196716753946,-0.378310835817926,-0.349097138501836,-1.32145687418655
10/18/2013,-0.698484254930878,-0.736195084552767,-0.587535778736472,-0.390332120019142,-0.314392271827216,-1.31845938304278
10/25/2013,-0.713777467867935,-0.748095145008481,-0.608348971883886,-0.402798680289973,-0.283411550813353,-1.31542932277222
11/01/2013,-0.724535215640221,-0.761451200714332,-0.627279443725772,-0.412660109323034,-0.256669129367305,-1.31228674050962
11/08/2013,-0.734333106973698,-0.777023625544556,-0.64369375194355,-0.422081337036571,-0.234537531440688,-1.30896108278373
11/15/2013,-0.74280089474636,-0.793755751531655,-0.656861308058581,-0.430357796952948,-0.216359040821941,-1.3053929574855
11/22/2013,-0.749971562964136,-0.809508616878014,-0.665826565586629,-0.438726148319508,-0.201403854800216,-1.30153529010054
11/29/2013,-0.756795469861971,-0.826102291576712,-0.671053044354769,-0.446400112375675,-0.189067249573346,-1.29735496452187
12/06/2013,-0.763026900567115,-0.844039150030065,-0.673040931483281,-0.453632523811398,-0.1779992538703,-1.2928336820074
12/13/2013,-0.768104841239511,-0.861698760292509,-0.673262644225868,-0.458347756184645,-0.167416249237247,-1.2879692093195
12/20/2013,-0.772892391129545,-0.879173564371128,-0.671979514485344,-0.462717764862772,-0.156229061826396,-1.28277595808535
12/27/2013,-0.776276330111584,-0.894152378224757,-0.67002648104129,-0.464474170370228,-0.144891720501628,-1.27728293457636
01/03/2014,-0.774381792162702,-0.899774524434561,-0.667178052493502,-0.462341450104804,-0.132183049480674,-1.27153024827267
01/10/2014,-0.771800838750424,-0.894644941439835,-0.66589655144434,-0.457796864462156,-0.119078356716232,-1.26557642512988
01/17/2014,-0.764702001757144,-0.882448971116195,-0.664662191479824,-0.452635710483341,-0.105681965962913,-1.25948100166214
01/24/2014,-0.757444029162376,-0.865443894942521,-0.664692109498943,-0.4470544958856,-0.093264568761082,-1.25330945354847
01/31/2014,-0.750783919969068,-0.853452611675717,-0.666585680552935,-0.44190286210391,-0.0825363802393857,-1.24712946151929
02/07/2014,-0.74827474338321,-0.851054935564038,-0.671368356038059,-0.43880773248805,-0.0747769688818319,-1.2410089588858
02/14/2014,-0.749176905294014,-0.855294128883285,-0.678895400844627,-0.436404895223564,-0.0708023715392196,-1.23501405876701
02/21/2014,-0.753319312271492,-0.859356168442262,-0.687514957268157,-0.435860310033386,-0.0715076860314942,-1.22920890763358
02/28/2014,-0.758485637397348,-0.857714085996215,-0.696796161918178,-0.434098221573,-0.0774210128114089,-1.22365440653671
03/07/2014,-0.763867485486095,-0.845845644570479,-0.706192273432985,-0.430954429120251,-0.0881925610785104,-1.21840846219751
03/14/2014,-0.76724537720764,-0.829709376848222,-0.714514011562333,-0.424982339740778,-0.103169305193421,-1.21352571335249
03/21/2014,-0.770538544029077,-0.81476184465116,-0.721239417555397,-0.418948382078062,-0.121453013619006,-1.20905701871716
03/28/2014,-0.771050913620513,-0.801853298734164,-0.726494318313729,-0.41011560981953,-0.142037275439159,-1.20504811782935
04/04/2014,-0.770690495732587,-0.796472147422297,-0.730457551626209,-0.401728263665712,-0.16278697362819,-1.20154255979262
04/11/2014,-0.768948178190598,-0.792627660249674,-0.733007120718945,-0.393305612205353,-0.18304470320383,-1.19857839253193
04/18/2014,-0.76490950799152,-0.784857880587685,-0.734864483412079,-0.385939698006424,-0.201594299382818,-1.19618383311679
04/25/2014,-0.763021871843262,-0.774952555434145,-0.737403417568352,-0.380930760146028,-0.21772313401671,-1.19438038058614
05/02/2014,-0.761923140884192,-0.763405210917364,-0.740529111744558,-0.378083712430342,-0.230332677622896,-1.19317983863193
05/09/2014,-0.762852649740092,-0.754183661586373,-0.744817463304637,-0.377709897852363,-0.238678763308158,-1.19258065398227
05/16/2014,-0.765865348501711,-0.753530610428544,-0.749881810104429,-0.379740012141137,-0.241817362209695,-1.19256626797903
05/23/2014,-0.772522090970406,-0.764502224381969,-0.755732864774406,-0.385084782218782,-0.239475738489615,-1.19310317577153
05/30/2014,-0.779666045966946,-0.784161063237993,-0.761649631548915,-0.390849070764984,-0.231052436912566,-1.19413798401371
06/06/2014,-0.786311756968533,-0.807247051478178,-0.766222099899435,-0.396883170371829,-0.216867022281179,-1.19559742428164
06/13/2014,-0.79055745518255,-0.825733434278233,-0.768633917993025,-0.401582468621507,-0.197276004521692,-1.19738604949812
06/20/2014,-0.793043146609033,-0.835866151948762,-0.768433858473094,-0.405761505208798,-0.173748090510832,-1.19938797324711
06/27/2014,-0.791659051144189,-0.83632389813652,-0.765171648641489,-0.407370454776973,-0.148182242685032,-1.20147189136395
07/04/2014,-0.786209527740193,-0.8257370532289,-0.758907942049547,-0.406777142801592,-0.122640519919353,-1.20350110536791
07/11/2014,-0.779448997744358,-0.808864433821577,-0.750927729780714,-0.404358140006767,-0.0999848550515534,-1.20531479924665
07/18/2014,-0.767129858170582,-0.78638348737922,-0.74153384693709,-0.398461111426043,-0.0818638636575438,-1.20678042792222
07/25/2014,-0.756056089179706,-0.765891999313836,-0.732894916301195,-0.391654318000566,-0.0699768466587985,-1.20777326180073
08/01/2014,-0.744534983843076,-0.751202928031087,-0.724974576618176,-0.383053566833457,-0.0649272960104759,-1.20818783480969
08/08/2014,-0.736202345162332,-0.748878435238046,-0.718770563161361,-0.374746132050188,-0.066509902568387,-1.20794344209014
08/15/2014,-0.731499903012764,-0.757420340901858,-0.714831172085022,-0.366177893799272,-0.0739388744140834,-1.20698600312704
08/22/2014,-0.727295576667209,-0.770144783047996,-0.711044386385378,-0.357069703342412,-0.0849967159463419,-1.20528612838768
08/29/2014,-0.721890698178021,-0.781378110579695,-0.706512034071837,-0.346162101065133,-0.097749972220437,-1.20283975190978
09/05/2014,-0.715221444000437,-0.787095516966214,-0.699942742042664,-0.334964058091989,-0.109652188014054,-1.19966483528879
09/12/2014,-0.704855447128635,-0.782067964122899,-0.690473767815799,-0.322608027468647,-0.118321624751466,-1.1957996308145
09/19/2014,-0.692697450613464,-0.771015156487045,-0.678201895711017,-0.311881652376807,-0.121657468565738,-1.19130003045966
09/26/2014,-0.678859875008371,-0.755801081075718,-0.664579991288453,-0.301707549211398,-0.119563159162864,-1.18623364585609
10/03/2014,-0.665075395199166,-0.743645023263827,-0.650897917871162,-0.293924565997277,-0.111387558194905,-1.1806731191887
10/10/2014,-0.656521667536317,-0.738264563787275,-0.641058274000603,-0.289374914783124,-0.0984314777393646,-1.17470466396767
10/17/2014,-0.646230428448614,-0.738216702383356,-0.63460160439053,-0.284061176966437,-0.0820289493299035,-1.16840543857128
10/24/2014,-0.645277912201053,-0.7477925323756,-0.636356010472929,-0.281290458830538,-0.064435879894053,-1.16184679287508
10/31/2014,-0.647096341514119,-0.761658063065854,-0.64223038989008,-0.278669300365909,-0.0472128777592265,-1.15509343818605
11/07/2014,-0.651244971627408,-0.77495104474606,-0.651042113614314,-0.275386322305926,-0.0322811752334584,-1.14820001361905
11/14/2014,-0.653424203327644,-0.783234768153937,-0.659616530910429,-0.269635232634494,-0.0202639355258177,-1.14121096958544
11/21/2014,-0.651690303701376,-0.781386151433935,-0.664896517263127,-0.261169076699111,-0.0121457559446637,-1.13416199864778
11/28/2014,-0.64521690171109,-0.770037696991303,-0.66518229399045,-0.249362302284717,-0.00884930803109121,-1.12708132189091
12/05/2014,-0.633697770417521,-0.751824040920378,-0.659910726899892,-0.234597005036866,-0.00971580473440021,-1.11999119134911
12/12/2014,-0.615151988442668,-0.728484932632192,-0.648081877157628,-0.216044745760382,-0.0148148757607437,-1.11290958601301
12/19/2014,-0.593715775127356,-0.705890635728635,-0.632069758607992,-0.196062899184779,-0.0233217075930954,-1.10585170196539
12/26/2014,-0.574705822963015,-0.689369250844228,-0.614258375423629,-0.177329608549352,-0.0356721985151049,-1.09883140832394
01/02/2015,-0.553272747163659,-0.675578444346742,-0.594863848284177,-0.157633208231736,-0.0504091962042938,-1.09186078299755
01/09/2015,-0.536014986370339,-0.664133341073345,-0.577812009149024,-0.14007106273811,-0.0672096101223576,-1.08495163247062
01/16/2015,-0.52048830109827,-0.653267397381399,-0.563024051549139,-0.124234690120596,-0.0852103983285296,-1.07811430343477
01/23/2015,-0.509802562044414,-0.642692577445629,-0.554125146080776,-0.110346240084546,-0.103116717461499,-1.07135529740462
01/30/2015,-0.504169166805761,-0.636248233802908,-0.549642249734675,-0.100830924371732,-0.120198363140418,-1.06467925410507
02/06/2015,-0.503986493515239,-0.635975936786796,-0.549966398406364,-0.0960427984078151,-0.135134114132204,-1.05808870326281
02/13/2015,-0.507350464144987,-0.640862388534675,-0.554066760218044,-0.0955622861115551,-0.146652184102849,-1.05158518176928
02/20/2015,-0.515557855573233,-0.648950460636129,-0.560984939584224,-0.100552242018316,-0.154190259621829,-1.04517085775946
02/27/2015,-0.5250867884207,-0.657991773790801,-0.569173312113807,-0.108790377554607,-0.157432973779835,-1.03885004573451
03/06/2015,-0.534166612728965,-0.665326635126213,-0.57707770090537,-0.119152594583722,-0.15627896696509,-1.03263084007887
03/13/2015,-0.542385602020677,-0.673927145015868,-0.584761799814286,-0.129852643936177,-0.151501112012469,-1.02652679388228
03/20/2015,-0.552323614199564,-0.686374282257766,-0.591191134545011,-0.14267612646462,-0.143592006214749,-1.0205577406688
03/27/2015,-0.560515480939685,-0.699775578684834,-0.597009173620538,-0.153279503306517,-0.133560108469394,-1.01474850791041
04/03/2015,-0.565575302041598,-0.712957252705934,-0.600824726869231,-0.16108845347619,-0.122002575099498,-1.0091295104169
04/10/2015,-0.57088338562196,-0.72018645932648,-0.604032456015355,-0.167184338267126,-0.109793455898031,-1.00373765819256
04/17/2015,-0.568722748012819,-0.712854343031106,-0.605674088044102,-0.16585951040232,-0.0980459864482828,-0.998605823771482
04/24/2015,-0.567920758316529,-0.698797888919431,-0.606376482811616,-0.16395448632669,-0.087717430650662,-0.993765804490323
05/01/2015,-0.563354572310815,-0.677826896175536,-0.604934655479499,-0.158962264445686,-0.0797894589527242,-0.989245516499923
05/08/2015,-0.557369348953411,-0.655848854073104,-0.602293083435555,-0.152792144916503,-0.074449688128241,-0.985064859118633
05/15/2015,-0.55191455730249,-0.641506090087326,-0.599224760518547,-0.147335605017645,-0.0722702662800019,-0.981234313364851
05/22/2015,-0.549563919596122,-0.634254487996583,-0.595883730206543,-0.145183324054431,-0.0729954389990832,-0.977753826545064
05/29/2015,-0.547416543166711,-0.632639632956478,-0.592144159868108,-0.144655688063802,-0.0761638295285544,-0.974610817543537
06/05/2015,-0.54743835778465,-0.633352217725266,-0.589221795246337,-0.146600880754825,-0.080560179581195,-0.971780670899031
06/12/2015,-0.548435445423479,-0.631277010740187,-0.587326330662794,-0.149216446452717,-0.0851804891263337,-0.969225447977033
06/19/2015,-0.551143291422609,-0.626443427337506,-0.586358981467559,-0.152896944219532,-0.0878065688330723,-0.966894883733813
06/26/2015,-0.554209193006232,-0.620399466840638,-0.587112047453237,-0.154047877684822,-0.0876419268817653,-0.964728249548109
07/03/2015,-0.5522778719433,-0.609283345266629,-0.5875382096303,-0.149294698900858,-0.0825694141712249,-0.962661574173185
07/10/2015,-0.550944581078544,-0.601334346342508,-0.59021591648469,-0.139603750808753,-0.0712456227943115,-0.960613685240061
07/17/2015,-0.541527391674276,-0.591085902357588,-0.591885947020504,-0.120427304466924,-0.0528356635940075,-0.958515271019984
07/24/2015,-0.52749514966462,-0.577677400573109,-0.590620970565577,-0.0956124009369938,-0.027222913994062,-0.956296497046634
07/31/2015,-0.506017531585001,-0.560325403712324,-0.584836229869585,-0.0656169437863422,0.00526829874499038,-0.953892915641182
08/07/2015,-0.48053159818516,-0.53829340563949,-0.574700200207356,-0.0340922555825443,0.0432273048772853,-0.951246497947825
08/14/2015,-0.451958042815161,-0.512999508002353,-0.561154308928026,-0.00314786512003848,0.0838631519441246,-0.948307309676709
08/21/2015,-0.424466814990675,-0.488356483619165,-0.545179073308404,0.0231838592557255,0.124899851706535,-0.945032588937809
08/28/2015,-0.39931724312263,-0.46891863813046,-0.530326869570257,0.0445078122192778,0.163421782032699,-0.941387331962946
09/04/2015,-0.383518040750658,-0.458430494219485,-0.521233434957066,0.0580127878296477,0.196247810971345,-0.93734444189783
09/11/2015,-0.376675365970919,-0.455225796745896,-0.518939855185115,0.0640971015646764,0.2219081363011,-0.932884010942303
09/18/2015,-0.376850040911139,-0.455819663656258,-0.523739409163944,0.0639530398423098,0.23938890265513,-0.92799423742382
09/25/2015,-0.386300675390432,-0.460727553020706,-0.535755635890318,0.0581195130286964,0.247635206162252,-0.922670201938082
10/02/2015,-0.399557376612569,-0.467629280460576,-0.553432421226274,0.0503261532037494,0.247642187232371,-0.916915524415651
10/09/2015,-0.420872808356331,-0.480389877720635,-0.57769263528108,0.0412891210935611,0.239951898817382,-0.910735633564706
10/16/2015,-0.439056966512613,-0.494881679514694,-0.602178459067938,0.0348608206695577,0.226053443751714,-0.904150114122117
10/23/2015,-0.455699555456772,-0.509836413884332,-0.625812898972096,0.0349987528515951,0.207695452507215,-0.897177041263992
10/30/2015,-0.466720072281561,-0.523905981412823,-0.64531545053595,0.0402555340929234,0.186213642397493,-0.889840617633752
11/06/2015,-0.471402785465913,-0.533949394305829,-0.65895409781369,0.0513938657856853,0.163741357310496,-0.882168072111933
11/13/2015,-0.466455837228882,-0.538677664587152,-0.664185718288781,0.0680342135238644,0.14180436507778,-0.874191651699253
11/20/2015,-0.458179896555515,-0.536607733319529,-0.66204122521466,0.0860753994314575,0.122428362140726,-0.865948733718685
11/27/2015,-0.44351083605619,-0.524023879987724,-0.653045339935744,0.106382825435123,0.106539763278715,-0.857484093401071
12/04/2015,-0.42373169464727,-0.500784389522635,-0.638308176704158,0.127260233864324,0.0965164460004215,-0.848851371646198
12/11/2015,-0.399184633130386,-0.468627127591784,-0.618827180508356,0.148517971010833,0.0929655488720656,-0.840113978534944
12/18/2015,-0.373319723240251,-0.43792743651349,-0.599171987516791,0.169508110009036,0.0958555346337366,-0.831347257872133
12/25/2015,-0.35022753182301,-0.415768892024625,-0.580866270348147,0.189597730225397,0.104615010442519,-0.822637431478015
01/01/2016,-0.326887906560984,-0.404760788489491,-0.564945522010613,0.210481619650229,0.11846571655879,-0.814079244972402
01/08/2016,-0.305238717817229,-0.400467277474575,-0.551761288912954,0.231989237802727,0.136425880842448,-0.805769032602694
01/15/2016,-0.284838219832601,-0.397873967340137,-0.542011856094086,0.25212579416491,0.156668439878295,-0.797818658384857
01/22/2016,-0.268465928597148,-0.387843588848974,-0.536716426609571,0.275763593384817,0.177724427647088,-0.790315774860411
01/29/2016,-0.257525740789837,-0.372329412847229,-0.534973071161692,0.293339196194945,0.198173323011148,-0.783341581671648
02/05/2016,-0.252160769482237,-0.35210901809667,-0.535905538613673,0.305176439321142,0.217028173554853,-0.776960246008013
02/12/2016,-0.252340723250233,-0.33413335505457,-0.539107743459913,0.308456411326177,0.233663249354411,-0.771215254679124
02/19/2016,-0.265179839771616,-0.33055389851255,-0.546729270011747,0.300170209333308,0.247297733866667,-0.766127778994633
02/26/2016,-0.283793177794064,-0.340318531746073,-0.555432405929104,0.281553640590922,0.257401102540591,-0.761698167972386
03/04/2016,-0.306370294089258,-0.358979208828995,-0.564203847230576,0.254747816115976,0.263764005835674,-0.757905023072587
03/11/2016,-0.328862166953521,-0.38040558415231,-0.571975242390767,0.224091724832969,0.265959359086782,-0.75470820974168
03/18/2016,-0.348204428810835,-0.395218929685042,-0.578398553427719,0.193294073082686,0.263443290196546,-0.752049907481406
03/25/2016,-0.362283862985673,-0.395560446916862,-0.581434521263007,0.166114376758792,0.256408600834563,-0.749857347471577
04/01/2016,-0.370455383975881,-0.384674867230453,-0.581947946962658,0.144247014467094,0.244994762366619,-0.748048391922512
04/08/2016,-0.374807968252115,-0.365880193054452,-0.580230065020941,0.129214930900196,0.229845683943534,-0.746538166361777
04/15/2016,-0.376069063591194,-0.34944741599048,-0.577798022400879,0.120058048143853,0.21203342599267,-0.745229469929109
04/22/2016,-0.378614424718834,-0.337674880025202,-0.575086292375006,0.118388317757948,0.194028224792421,-0.744039395317879
04/29/2016,-0.378767837511666,-0.334249768325192,-0.571734456592449,0.120527358099412,0.177488049083261,-0.742892675371247
05/06/2016,-0.377413441590775,-0.338211601690875,-0.567796440360854,0.126687588412875,0.164697171787878,-0.741724217938205
05/13/2016,-0.375597842210036,-0.346084929950002,-0.564312627678487,0.134104952011751,0.157335440372355,-0.740482991699125
05/20/2016,-0.37320157088853,-0.351841377710119,-0.560365097445423,0.141616968221742,0.156479533396894,-0.739132461524875
05/27/2016,-0.368502314586775,-0.351612773824066,-0.55549595022323,0.147866197518875,0.16235195226397,-0.737649447876024
06/03/2016,-0.361036051306248,-0.342819658372222,-0.54984508039262,0.153094225161612,0.174410036184848,-0.736023503811885
06/10/2016,-0.352373499950029,-0.327129142511169,-0.543959565906498,0.156465777140375,0.190845266676026,-0.734255618433462
06/17/2016,-0.340871582544328,-0.306780445621384,-0.537704390448273,0.158737923429243,0.209424029150667,-0.732356801304028
06/24/2016,-0.334440590217882,-0.294211618802832,-0.53205595708131,0.155997466045436,0.227861109544501,-0.730346778324683
07/01/2016,-0.329738443059371,-0.288640801492641,-0.526804113207634,0.150304916389379,0.243611144009058,-0.72825098951671
07/08/2016,-0.331393104208318,-0.293647426763217,-0.521824799254577,0.139864004181674,0.254895405267413,-0.726099400835894
07/15/2016,-0.336796007429524,-0.30429343686221,-0.517594708654084,0.125974409321321,0.260522339904485,-0.723926657361514
07/22/2016,-0.346091262843069,-0.314149400545779,-0.511787793784462,0.111762896892386,0.260091927691929,-0.721766548248259
07/29/2016,-0.354640103230525,-0.317337102033693,-0.505265002855952,0.0980184610816512,0.253111876449746,-0.719651181607262
08/05/2016,-0.360916807071131,-0.309482440161403,-0.498279217172316,0.088201789783859,0.240728570706638,-0.717610280183313
